radio,mcc,mnc,lac,cid,psc,lon,lat,range,samples,changeable,created,updated,averagesignal
LTE,228,3,49001,29573910,-1,7.8424,47.3296,1000,6,1,1705559814,1705595166,0
LTE,228,3,49001,29593377,-1,7.7889,47.3096,1000,22,1,1705559964,1718618785,0
LTE,228,3,49001,29576746,-1,7.7205,47.2876,1000,6,1,1705560114,1705595167,0
LTE,228,3,49001,29597226,-1,7.7123,47.2857,1000,9,1,1705560134,1705595167,0
LTE,228,2,40110,13161218,-1,7.7099,47.2847,1000,2,1,1705560174,1705595167,0
LTE,228,2,40110,14090240,-1,7.6991,47.2744,1000,20,1,1705560324,1705595167,0
LTE,228,3,49001,28501023,-1,7.6963,47.2715,1000,10,1,1705560354,1705595167,0
LTE,228,3,48004,28524841,-1,7.6817,47.255,1000,25,1,1705560424,1709895422,0
LTE,228,3,48004,29579266,-1,7.6139,47.2186,1000,10,1,1705560664,1705595169,0
LTE,228,3,48004,29574402,-1,7.5899,47.2189,1000,3,1,1705560724,1705595169,0
LTE,228,3,48004,29574443,-1,7.5777,47.215,1000,5,1,1705560744,1705595169,0
LTE,228,3,41900,14097408,-1,7.5641,47.2091,1000,6,1,1705560784,1705595169,0
LTE,228,3,48004,29575681,-1,7.5591,47.2067,1000,6,1,1705560804,1705595169,0
LTE,228,3,48004,29576450,-1,7.5543,47.2056,1000,9,1,1705560814,1705595169,0
LTE,228,3,48004,29576491,-1,7.5486,47.2048,1000,3,1,1705560844,1705595169,0
LTE,228,3,48004,29569322,-1,7.5447,47.2043,1000,6,1,1705560864,1705595169,0
LTE,228,3,48004,29596202,-1,7.5429,47.204,1000,1,1,1705560904,1705560904,0
LTE,228,3,48004,29596201,-1,7.5404,47.2037,1000,5,1,1705560944,1705595169,0
LTE,228,3,48004,29596203,-1,7.5354,47.2044,1000,6,1,1705561114,1705595170,0
LTE,228,3,41900,14083585,-1,7.5313,47.207,1000,7,1,1705561134,1705595170,0
LTE,228,3,41900,14083586,-1,7.5265,47.2086,1000,7,1,1705561154,1705595170,0
LTE,228,3,41900,14085632,-1,7.5195,47.2088,1000,8,1,1705561174,1705595170,0
LTE,228,3,41900,14085634,-1,7.5091,47.2088,1000,16,1,1705561194,1705595170,0
LTE,228,3,41900,14085638,-1,7.4748,47.2042,2207,50,1,1705561224,1705595170,0
LTE,228,3,41900,14084352,-1,7.4365,47.1964,1000,21,1,1705561324,1705595170,0
LTE,228,3,41900,14084353,-1,7.4244,47.194,1000,6,1,1705561364,1705595171,0
LTE,228,3,41900,14091520,-1,7.4159,47.1923,1000,15,1,1705561374,1705595171,0
LTE,228,3,41900,14091521,-1,7.4046,47.1899,1000,14,1,1705561404,1705595171,0
LTE,228,3,48004,29569538,-1,7.3959,47.1882,1000,5,1,1705561504,1705595171,0
LTE,228,3,41900,2725633,-1,7.3876,47.1876,1000,13,1,1705561614,1705595224,0
LTE,228,3,41900,2725634,-1,7.3811,47.1852,1000,13,1,1705561644,1705595224,0
LTE,228,3,41900,2720512,-1,7.3783,47.1838,1000,14,1,1705561664,1705595224,0
LTE,228,3,41900,2720514,-1,7.3726,47.1819,1000,6,1,1705561674,1705595171,0
LTE,228,3,41900,2720513,-1,7.3632,47.1778,1212,29,1,1705561684,1705595224,0
LTE,228,2,41910,2720000,-1,7.3586,47.1759,1000,51,1,1705561704,1707252366,0
LTE,228,2,41910,2720002,-1,7.3462,47.1725,1000,33,1,1705561734,1707252366,0
LTE,228,3,41910,2722817,-1,7.3393,47.171,1989,62,1,1705561754,1705595223,0
LTE,228,2,41910,2722817,-1,7.3299,47.1688,1575,67,1,1705561754,1707252366,0
LTE,228,2,41910,2722818,-1,7.3046,47.1621,1200,27,1,1705561794,1707252366,0
LTE,228,2,48004,28483329,-1,7.322,47.1669,1000,31,1,1705561804,1705595223,0
LTE,228,2,48004,28483330,-1,7.305,47.1626,1000,9,1,1705561814,1705595172,0
LTE,228,3,41910,2722818,-1,7.2948,47.1583,1000,15,1,1705561834,1705595172,0
LTE,228,2,41910,2731009,-1,7.2895,47.1552,1000,38,1,1705561864,1707252367,0
LTE,228,2,41910,2725892,-1,7.2809,47.1502,1000,6,1,1705561884,1705595172,0
LTE,228,3,48004,28220969,-1,7.2773,47.1481,1000,6,1,1705561894,1705595172,0
LTE,228,2,41910,2725889,-1,7.28,47.1496,1000,23,1,1705561894,1707252367,0
LTE,228,3,48004,28220971,-1,7.274,47.1459,1000,6,1,1705561904,1705595172,0
LTE,228,2,41910,2725890,-1,7.2756,47.1469,1000,23,1,1705561904,1707252367,0
LTE,228,2,41910,2724865,-1,7.2707,47.1437,1000,6,1,1705561914,1705595172,0
LTE,228,3,48004,28424745,-1,7.2707,47.1437,1000,6,1,1705561914,1705595172,0
LTE,228,3,48004,28424737,-1,7.2672,47.1421,1000,6,1,1705561924,1705595172,0
LTE,228,3,48004,28588319,-1,7.2639,47.1405,1000,6,1,1705561934,1705595172,0
LTE,228,2,41910,2718721,-1,7.2662,47.1416,1000,18,1,1705561934,1707252367,0
LTE,228,3,48004,28450848,-1,7.2609,47.1387,1000,6,1,1705561944,1705595172,0
LTE,228,3,41910,2724353,-1,7.2698,47.1432,1807,55,1,1705561954,1705595223,0
LTE,228,2,41910,2724353,-1,7.2595,47.1365,1000,31,1,1705561954,1707252367,0
LTE,228,3,41910,2727424,-1,7.2549,47.132,1000,23,1,1705561974,1705595222,0
LTE,228,3,48004,28430111,-1,7.2464,47.1315,1000,12,1,1705562014,1705595222,0
LTE,228,2,41910,2729728,-1,7.2471,47.1312,1000,11,1,1705562014,1707252367,0
LTE,228,2,41910,2729730,-1,7.2436,47.1323,1000,11,1,1705562034,1707252367,0
LTE,228,2,41910,2726913,-1,7.2404,47.1334,1000,13,1,1705562054,1707252367,0
LTE,228,2,41910,2716160,-1,7.2473,47.1312,1000,11,1,1705562184,1707252367,0
LTE,228,3,48004,28579586,-1,7.231,47.1351,1000,4,1,1705562244,1705595173,0
LTE,228,2,41910,2795520,-1,7.2087,47.1221,2142,13,1,1705562275,1707252367,0
LTE,228,3,48004,28579585,-1,7.2069,47.1209,2284,9,1,1705562285,1705595173,0
LTE,228,2,48004,28465665,-1,7.1218,47.0778,1724,93,1,1705562580,1707252368,0
LTE,228,2,48004,28465667,-1,7.1071,47.0674,1000,37,1,1705562671,1707252368,0
LTE,228,3,48004,28465667,-1,7.1073,47.0676,1000,17,1,1705562681,1705595179,0
LTE,228,3,41910,2720768,-1,7.104,47.0659,1000,17,1,1705562702,1705595179,0
LTE,228,3,41910,2720769,-1,7.0937,47.0627,1000,26,1,1705562712,1705595179,0
LTE,228,3,41910,2714624,-1,7.085,47.0606,1000,22,1,1705562742,1705595179,0
LTE,228,3,41910,2713600,-1,7.0736,47.0582,1000,27,1,1705562762,1705595179,0
LTE,228,3,41910,2713602,-1,7.0354,47.0457,3702,131,1,1705562782,1705595179,0
LTE,228,2,42300,5285378,-1,7.0253,47.0406,1000,45,1,1705562882,1707252368,0
LTE,228,2,42300,21827328,-1,7.0174,47.0353,1000,40,1,1705562912,1707252368,0
LTE,228,2,42300,21827330,-1,7.0049,47.0268,1320,62,1,1705562942,1707252369,0
LTE,228,3,46006,31502102,-1,6.9969,47.018,1000,15,1,1705562982,1711383615,0
LTE,228,3,46006,31496469,-1,6.9887,47.0164,1000,9,1,1705563002,1705595176,0
LTE,228,3,42300,5283842,-1,6.9374,46.9975,1000,3,1,1705563192,1705595177,0
LTE,228,3,46006,31504939,-1,6.9355,46.997,1000,2,1,1705563342,1711439886,0
LTE,228,2,42300,5364745,-1,6.9356,46.997,1000,1,1,1705563342,1705563342,0
LTE,228,2,42300,5364737,-1,6.9356,46.997,1000,1,1,1705563362,1705563362,0
LTE,228,3,46006,31490582,-1,6.9356,46.9969,1000,3,1,1705567871,1705595177,0
LTE,228,2,42300,21772800,-1,6.9866,47.0158,1000,12,1,1705568402,1707252369,0
LTE,228,3,46006,31496489,-1,6.9984,47.0215,1000,13,1,1705568422,1705595177,0
LTE,228,3,46006,31502122,-1,7.0048,47.0261,1000,11,1,1705568452,1705595177,0
LTE,228,3,46006,31502111,-1,7.0147,47.0338,1000,31,1,1705568472,1705595178,0
LTE,228,3,46006,31501856,-1,7.0297,47.0441,1000,27,1,1705568533,1705595178,0
LTE,228,3,46006,31501855,-1,7.0387,47.0511,1000,7,1,1705568586,1705595178,0
LTE,228,3,41910,2714626,-1,7.0842,47.061,1000,6,1,1705568699,1705595179,0
LTE,228,3,48004,28490027,-1,7.2082,47.1224,1000,2,1,1705569079,1705595222,0
LTE,228,3,48004,28579605,-1,7.2084,47.1227,1000,1,1,1705569089,1705569089,0
LTE,228,3,48004,28579606,-1,7.2298,47.133,1978,6,1,1705569139,1705595222,0
LTE,228,3,41910,2723073,-1,7.2529,47.1304,1000,4,1,1705569629,1705595222,0
LTE,228,2,41910,2723073,-1,7.2513,47.1304,1000,7,1,1705569629,1707252367,0
LTE,228,2,41910,2724864,-1,7.2751,47.1468,1000,6,1,1705569719,1705595222,0
LTE,228,2,41910,2725888,-1,7.2819,47.1508,1000,6,1,1705569739,1705595223,0
LTE,228,3,48004,28430635,-1,7.2894,47.1553,1000,6,1,1705569759,1705595223,0
LTE,228,3,48004,28483330,-1,7.3086,47.1636,1000,11,1,1705569799,1705595223,0
LTE,228,2,41910,2722822,-1,7.3062,47.163,1000,6,1,1705569799,1705595223,0
LTE,228,3,48004,28483329,-1,7.3244,47.1675,1000,25,1,1705569819,1705595223,0
LTE,228,3,41910,2722816,-1,7.3659,47.1789,1000,11,1,1705569939,1705595224,0
LTE,228,3,41900,2725638,-1,7.3854,47.1865,1000,3,1,1705570009,1705595224,0
LTE,228,2,41900,2725638,-1,7.3854,47.1865,1000,3,1,1705570009,1705595224,0
LTE,228,3,41900,2725632,-1,7.3886,47.1906,1000,7,1,1705570039,1705595224,0
LTE,228,3,41900,2725636,-1,7.3944,47.1969,1000,13,1,1705570269,1705595224,0
LTE,228,2,41900,14320640,-1,7.3887,47.2226,6193,13,1,1705570309,1707252366,0
LTE,228,3,48004,29593877,-1,7.3781,47.2577,6474,4,1,1705570349,1705595224,0
LTE,228,3,48004,28473110,-1,7.3737,47.2782,1000,4,1,1705570599,1705595224,0
LTE,228,3,48004,28473367,-1,7.3799,47.2806,1000,11,1,1705570629,1705595224,0
LTE,228,2,41910,2737665,-1,7.3823,47.282,1000,5,1,1705570789,1707252366,0
LTE,228,3,48004,28473365,-1,7.3822,47.2856,1000,6,1,1705570799,1705595224,0
LTE,228,2,41910,2737664,-1,7.3825,47.2836,1000,6,1,1705570799,1707252366,0
LTE,228,2,41910,2727686,-1,7.3821,47.2864,1000,4,1,1705570809,1705595224,0
LTE,228,3,48004,2911509,-1,7.3805,47.2921,1000,17,1,1705570819,1705595224,0
LTE,228,3,48004,28480790,-1,7.3811,47.2995,1000,11,1,1705570869,1705595224,0
LTE,228,3,48004,28480789,-1,7.3874,47.3068,1000,19,1,1705570899,1705595225,0
LTE,228,3,48004,28585473,-1,7.3904,47.3127,1000,4,1,1705570959,1705595225,0
LTE,228,2,41910,2791936,-1,7.3904,47.3127,1000,4,1,1705570959,1705595225,0
LTE,228,3,48004,30734122,-1,7.3778,47.3214,1000,14,1,1705571009,1705595225,0
LTE,228,3,48004,30734121,-1,7.3768,47.3271,1000,8,1,1705571050,1705595225,0
LTE,228,2,41910,24040964,-1,7.3766,47.3303,1000,6,1,1705571071,1707252365,0
LTE,228,3,48004,30734083,-1,7.3739,47.3323,1000,8,1,1705571083,1705595225,0
LTE,228,3,48004,30723843,-1,7.3688,47.3399,1000,20,1,1705571104,1705595225,0
LTE,228,2,41310,23811334,-1,7.368,47.344,1000,7,1,1705571135,1705595225,0
LTE,228,3,48004,30721282,-1,7.3633,47.3554,1124,20,1,1705571146,1705595226,0
LTE,228,3,48004,30723841,-1,7.3658,47.3498,1000,9,1,1705571156,1705595225,0
LTE,228,3,48004,30721538,-1,7.3644,47.353,1000,4,1,1705571177,1705595225,0
LTE,228,2,41310,13185282,-1,7.3554,47.3627,1000,32,1,1705571262,1707252365,0
LTE,228,3,48004,30721283,-1,7.3559,47.3629,1000,15,1,1705571272,1705595226,0
LTE,228,3,48004,30721321,-1,7.3602,47.3703,1000,18,1,1705571672,1705595226,0
LTE,228,3,48004,30725930,-1,7.3612,47.3767,1000,5,1,1705571753,1705595226,0
LTE,228,3,48004,30725920,-1,7.3598,47.3785,1000,4,1,1705571763,1705595226,0
LTE,228,2,41310,13185284,-1,7.3598,47.3785,1000,4,1,1705571763,1705595226,0
LTE,228,2,41310,13079045,-1,7.4,47.3946,1000,6,1,1705571906,1705595226,0
LTE,228,3,49001,28693025,-1,7.4113,47.3937,1000,6,1,1705571936,1705595227,0
LTE,228,3,49001,28696066,-1,7.443,47.4008,1000,11,1,1705572026,1705595227,0
LTE,228,3,49001,28692246,-1,7.4755,47.4005,1000,16,1,1705572126,1705595228,0
LTE,228,3,49001,28692265,-1,7.4823,47.4015,1000,6,1,1705572156,1705595228,0
LTE,228,3,49001,28692225,-1,7.4868,47.4033,1000,11,1,1705572166,1705595228,0
LTE,228,3,49001,28687125,-1,7.5086,47.4229,1000,5,1,1705572406,1705595228,0
LTE,228,3,49001,28711978,-1,7.5114,47.426,1000,6,1,1705572426,1705595228,0
LTE,228,3,49001,28711938,-1,7.5105,47.4272,1000,18,1,1705572446,1710175631,0
LTE,228,2,49001,28711938,-1,7.5134,47.4284,1000,5,1,1705572446,1705595228,0
LTE,228,3,49001,28711937,-1,7.5191,47.4299,1000,11,1,1705572456,1705595228,0
LTE,228,2,49001,28711937,-1,7.5191,47.4299,1000,11,1,1705572456,1705595228,0
LTE,228,2,41310,13307652,-1,7.5649,47.4393,1000,8,1,1705572656,1705595229,0
LTE,228,2,41310,13078021,-1,7.5737,47.439,1111,42,1,1705572676,1710175632,0
LTE,228,3,41310,13078021,-1,7.5835,47.4392,1000,13,1,1705572716,1705595229,0
LTE,228,3,41310,13078017,-1,7.592,47.4412,1000,7,1,1705572776,1705595229,0
LTE,228,2,41310,13078017,-1,7.582,47.4403,1436,77,1,1705572776,1710175681,0
LTE,228,3,41310,13078016,-1,7.5954,47.4415,1000,2,1,1705572826,1705595229,0
LTE,228,2,41310,13078016,-1,7.5996,47.4429,1000,35,1,1705572826,1710175681,0
LTE,228,3,49001,28705814,-1,7.5998,47.4507,1000,1,1,1705572912,1705572912,0
LTE,228,2,41310,12813056,-1,7.6092,47.4775,1000,28,1,1705573046,1710175682,0
LTE,228,3,49001,28676905,-1,7.6117,47.4837,1000,6,1,1705573086,1705595230,0
LTE,228,2,41310,13076737,-1,7.6159,47.5121,1000,29,1,1705573206,1710175683,0
LTE,228,3,41400,13286662,-1,7.5867,47.5488,1000,6,1,1705573726,1709626987,0
LTE,228,3,49001,28803841,-1,7.5811,47.5527,1000,5,1,1705574606,1709895430,0
LTE,228,2,41400,4102181,-1,7.5845,47.5565,1000,37,1,1705574986,1710175685,0
LTE,228,1,2828,18953477,-1,8.3216,47.4537,1000,1,1,1705586519,1705586519,0
LTE,228,3,48004,28428321,-1,7.3862,46.9528,1000,75,1,1705570476,1724689094,0
LTE,228,3,48004,28432898,-1,7.3753,46.9464,1000,3,1,1705570513,1705617902,0
LTE,228,3,48004,28440835,-1,7.2553,46.9648,6750,23,1,1705570714,1722024366,0
LTE,228,3,48004,28439043,-1,7.2665,46.9589,3233,38,1,1705570767,1722290707,0
LTE,228,3,41910,2688772,-1,7.2132,46.9735,2804,32,1,1705570997,1722290706,0
LTE,228,3,41910,2688768,-1,7.178,46.9618,1000,6,1,1705571008,1705617904,0
LTE,228,3,41910,2688769,-1,7.1702,46.9564,1000,22,1,1705571018,1705617904,0
LTE,228,3,48004,28526890,-1,7.1633,46.9783,9471,95,1,1705571125,1722290705,0
LTE,228,3,48004,29088002,-1,7.1476,46.9417,1282,29,1,1705571157,1713104167,0
LTE,228,3,46006,29099561,-1,7.1328,46.9263,1000,12,1,1705571170,1705617905,0
LTE,228,3,46006,29099562,-1,7.1266,46.9178,1000,4,1,1705571234,1705617905,0
LTE,228,3,46006,29099543,-1,7.1121,46.9129,1158,2,1,1705571276,1705617905,0
LTE,228,3,46006,29093665,-1,7.0803,46.9003,1003,31,1,1705571348,1705617906,0
LTE,228,3,4141,18247428,-1,7.0433,46.8923,1000,6,1,1705571465,1705617906,0
LTE,228,1,4141,19952644,-1,6.9859,46.8734,1553,134,1,1705571617,1719607064,0
LTE,228,3,46006,29056513,-1,6.9799,46.8718,1000,11,1,1705571627,1705617907,0
LTE,228,1,4141,19952645,-1,6.9607,46.8633,1466,133,1,1705571658,1719607064,0
LTE,228,3,46006,29089321,-1,6.9749,46.8694,1133,13,1,1705571670,1705617962,0
LTE,228,1,4141,18489091,-1,6.9206,46.8362,1335,13,1,1705571852,1714939147,0
LTE,228,3,46006,29057814,-1,6.8737,46.8306,1000,1,1,1705571959,1705571959,0
LTE,228,3,46006,30040617,-1,6.7392,46.7831,1000,16,1,1705572353,1705617909,0
LTE,228,1,4141,17399553,-1,6.7062,46.7693,2075,154,1,1705572436,1719607062,0
LTE,228,1,4141,17399554,-1,6.6894,46.7622,1000,39,1,1705572517,1714939145,0
LTE,228,3,46006,29996587,-1,6.627,46.7536,1000,6,1,1705572691,1705617910,0
LTE,228,1,4141,19851525,-1,6.6243,46.7528,1000,58,1,1705572702,1714939145,0
LTE,228,1,4141,19787010,-1,6.5879,46.7415,1000,28,1,1705572806,1714939125,0
LTE,228,3,46006,30014507,-1,6.5778,46.7109,1059,27,1,1705572903,1705617911,0
LTE,228,3,46006,30113578,-1,6.5722,46.68,1000,10,1,1705573026,1705617912,0
LTE,228,3,46003,30096681,-1,6.5704,46.6759,1000,6,1,1705573047,1705617912,0
LTE,228,3,46003,30086186,-1,6.5671,46.6481,1000,22,1,1705573160,1705617918,0
LTE,228,3,46003,30026794,-1,6.5565,46.612,1000,16,1,1705573277,1705617914,0
LTE,228,3,46003,30026793,-1,6.554,46.6036,1000,22,1,1705573308,1705617914,0
LTE,228,1,101,19930630,-1,6.5613,46.5597,1000,18,1,1705573528,1719607059,0
LTE,228,1,101,19930629,-1,6.5629,46.5576,1000,20,1,1705573549,1719607059,0
LTE,228,3,101,16841740,-1,6.5727,46.5486,1000,2,1,1705573910,1705617915,0
LTE,228,3,46003,29967874,-1,6.5732,46.549,1000,3,1,1705573947,1705617915,0
LTE,228,3,46003,29967914,-1,6.5736,46.5498,1000,9,1,1705573967,1705617915,0
LTE,228,3,46003,29964843,-1,6.5727,46.5484,1000,1,1,1705587679,1705587679,0
LTE,228,1,101,18660101,-1,6.5732,46.5522,1000,3,1,1705587839,1705617915,0
LTE,228,3,46003,29965057,-1,6.5593,46.5646,1000,19,1,1705587929,1705617916,0
LTE,228,3,46003,30032130,-1,6.5582,46.5675,1000,6,1,1705587964,1705617916,0
LTE,228,3,46003,30016770,-1,6.5569,46.5727,1000,37,1,1705587985,1714939397,0
LTE,228,3,46003,30016769,-1,6.5554,46.5811,1000,34,1,1705588026,1714939397,0
LTE,228,3,46003,30026755,-1,6.554,46.5939,1000,16,1,1705588058,1705617916,0
LTE,228,3,46003,30026785,-1,6.5541,46.5933,1330,45,1,1705588090,1714939397,0
LTE,228,3,46006,30073091,-1,6.5568,46.7271,8220,31,1,1705589156,1709568246,0
LTE,228,3,46006,30073090,-1,6.5789,46.7361,1000,6,1,1705589209,1705617919,0
LTE,228,3,46006,30013737,-1,6.6408,46.7604,1000,6,1,1705589384,1705617920,0
LTE,228,3,46006,30062849,-1,6.7166,46.7738,1000,11,1,1705589614,1705617920,0
LTE,228,3,46006,30050602,-1,6.7576,46.7892,1000,6,1,1705589745,1705617921,0
LTE,228,3,42300,21761632,-1,6.9506,46.8586,1000,6,1,1705590449,1705617923,0
LTE,228,3,46006,29089281,-1,6.9537,46.8603,1000,5,1,1705590463,1705617923,0
LTE,228,3,46006,29056553,-1,6.9929,46.8757,1000,16,1,1705590595,1705617962,0
LTE,228,3,46006,29099523,-1,7.1025,46.9101,1000,1,1,1705591034,1705591034,0
LTE,228,3,46006,29099551,-1,7.1386,46.9328,1409,13,1,1705591106,1705617964,0
LTE,228,3,48004,28533546,-1,7.217,46.9566,2390,79,1,1705591486,1722290707,0
LTE,228,3,46006,31493378,-1,7.2844,46.9596,1000,5,1,1705591615,1705617966,0
LTE,228,1,1212,19442179,-1,7.3711,46.9465,806,115,1,1705591904,1722290709,0
LTE,228,3,1212,18594050,-1,7.3912,46.9398,1000,2,1,1705592547,1718119384,0
LTE,228,3,8514,47108,0,8.5392,47.3687,1000,1,1,1705620188,1705620188,0
UMTS,228,2,21200,29360264,0,7.6756,46.4977,1000,1,1,1705577575,1705577575,0
UMTS,228,2,21200,29360265,0,7.6757,46.5246,1000,1,1,1705578119,1705578119,0
UMTS,228,2,21200,29425405,0,7.6603,46.5557,1000,1,1,1705578537,1705578537,0
UMTS,228,60,21200,29387583,0,7.6277,46.7454,1000,1,1,1705580403,1705580403,0
UMTS,228,2,21200,29398768,0,7.5283,46.9204,1000,1,1,1705581905,1705581905,0
UMTS,228,1,2424,7388784,0,7.4653,46.9835,1000,1,1,1705582744,1705582744,0
UMTS,228,1,606,7001465,0,7.9067,47.3348,1000,1,1,1705586409,1705586409,0
LTE,228,2,41300,12806409,-1,7.6331,47.5378,1000,5,1,1705635223,1705657562,0
LTE,228,3,49001,28705045,-1,7.6247,47.5407,1000,2,1,1705635303,1705657563,0
LTE,228,1,1212,19886595,-1,7.4689,46.9568,1000,25,1,1705657898,1723485962,0
LTE,228,3,1212,19032325,-1,7.4508,46.9546,1000,2,1,1705661521,1705682702,0
LTE,228,1,1212,19844610,-1,7.4478,46.9487,1000,31,1,1705661630,1721656025,0
LTE,228,1,1212,18264322,-1,7.4441,46.9471,1000,22,1,1705661771,1721375284,0
LTE,228,1,1212,18314251,-1,7.4428,46.9474,1000,16,1,1705661807,1717160767,0
LTE,228,3,1212,19729153,-1,7.4411,46.9467,1000,3,1,1705661868,1721285824,0
LTE,228,1,1717,18719235,-1,8.5612,47.439,1000,14,1,1705681802,1723476610,0
LTE,228,1,1717,19299843,-1,8.5678,47.4414,1000,6,1,1705681832,1705706585,0
LTE,228,1,1717,17149192,-1,8.5731,47.4321,1000,3,1,1705682162,1705706586,0
LTE,228,1,3232,18950148,-1,8.5778,47.4188,1000,17,1,1705682272,1723336563,0
LTE,228,1,3232,19483653,-1,8.5814,47.4108,1000,5,1,1705682382,1705706586,0
LTE,228,1,1717,19229700,-1,8.555,47.4116,1000,9,1,1705682662,1725889295,0
LTE,228,1,1717,19467268,-1,8.5413,47.4137,1000,16,1,1705682792,1725204729,0
LTE,228,1,1717,19467270,-1,8.5379,47.4109,1000,4,1,1705682862,1705706586,0
LTE,228,1,1010,18127112,-1,8.5341,47.3525,1000,4,1,1705683872,1705706587,0
LTE,228,1,1010,18979078,-1,8.5346,47.3478,1000,16,1,1705683902,1725207664,0
LTE,228,1,1010,18979077,-1,8.534,47.3448,1000,9,1,1705683942,1725207664,0
LTE,228,1,1010,18987777,-1,8.5305,47.343,1000,4,1,1705684062,1705706641,0
LTE,228,1,1010,19357186,-1,8.5276,47.3413,1000,9,1,1705684112,1705706641,0
LTE,228,1,3131,18978564,-1,8.5021,47.3856,1000,8,1,1705685182,1711154163,0
LTE,228,1,1313,19658754,0,7.8495,46.3041,1000,1,1,1705665258,1705665258,0
UMTS,228,60,21300,29265026,0,8.0147,47.5156,1000,1,1,1705667611,1705667611,0
LTE,228,3,49001,28696351,-1,7.8676,47.4699,1000,7,1,1705724046,1705763342,0
LTE,228,3,49001,28692512,-1,7.8804,47.474,1409,24,1,1705724076,1705763343,0
LTE,228,3,49001,28692502,-1,7.8845,47.481,1000,14,1,1705724281,1705763343,0
LTE,228,3,49001,2592002,-1,7.9086,47.4855,1000,17,1,1705724799,1705763343,0
UMTS,228,3,9001,3974067,119,7.9049,47.4857,1000,6,1,1705724939,1705763343,0
LTE,228,2,41300,6418433,-1,7.9279,47.4842,1212,49,1,1705725642,1705763344,0
LTE,228,3,41300,6418433,-1,7.928,47.4843,1386,75,1,1705725653,1705763344,0
LTE,228,3,41300,6418437,-1,7.9346,47.484,1240,6,1,1705726920,1705763344,0
LTE,228,3,49001,28191746,-1,7.9406,47.4841,1000,5,1,1705728672,1705763344,0
LTE,228,3,49001,2607107,-1,7.9714,47.4782,1969,63,1,1705729768,1705763346,0
LTE,228,2,41300,20942342,-1,7.9828,47.4697,3162,148,1,1705729768,1705833183,0
LTE,228,2,40130,6441217,-1,7.9764,47.4732,2430,13,1,1705729877,1705763347,0
LTE,228,2,40100,20898049,-1,7.9801,47.4751,2434,17,1,1705730021,1705763346,0
LTE,228,3,49001,28182807,-1,7.9564,47.483,1000,14,1,1705730165,1705763345,0
LTE,228,2,41300,20896773,-1,7.9678,47.4796,1000,40,1,1705732766,1705833183,0
LTE,228,3,49001,28182787,-1,7.9629,47.4822,1000,2,1,1705733102,1705763345,0
LTE,228,2,40110,12903936,-1,7.9668,47.4794,1503,4,1,1705733092,1705763346,0
LTE,228,3,49001,28234774,-1,7.9631,47.481,1000,10,1,1705733569,1705763345,0
LTE,228,3,49001,28234754,-1,7.9704,47.4791,1000,26,1,1705734159,1705833183,0
LTE,228,3,49001,28234783,-1,7.9731,47.4803,1000,25,1,1705734741,1705763345,0
LTE,228,3,49001,28234784,-1,7.972,47.478,1000,15,1,1705734771,1705763346,0
LTE,228,2,41300,20896772,-1,7.9798,47.4804,1000,71,1,1705735026,1705833183,0
LTE,228,3,41300,6604810,-1,7.9721,47.4822,1000,1,1,1705735182,1705735182,0
LTE,228,3,49001,28234773,-1,7.9776,47.4784,1000,8,1,1705735202,1705763346,0
LTE,228,3,49001,28234753,-1,7.9848,47.4825,1636,80,1,1705735652,1705833184,0
LTE,228,3,49001,28209410,-1,8.0222,47.5078,4242,17,1,1705737653,1712259762,0
UMTS,228,3,9001,3973893,474,7.9866,47.478,1000,1,1,1705737687,1705737687,0
UMTS,228,3,9001,10528699,55,7.9866,47.4779,1000,2,1,1705737698,1705763346,0
LTE,228,3,49001,28205057,-1,7.99,47.4724,1243,52,1,1705737739,1705833183,0
LTE,228,3,49001,28205077,-1,7.9832,47.4731,1000,6,1,1705738182,1705763346,0
LTE,228,3,49001,28205059,-1,7.9872,47.4643,1015,24,1,1705738715,1705763347,0
LTE,228,2,40130,6441225,-1,7.9861,47.4678,1000,3,1,1705739461,1705763347,0
LTE,228,2,40110,12903937,-1,7.9824,47.4697,1000,7,1,1705739828,1705763346,0
LTE,228,2,41300,20942085,-1,7.987,47.4687,1000,1,1,1705740274,1705740274,0
LTE,228,2,40130,6441221,-1,7.9922,47.4665,1000,5,1,1705740295,1705833183,0
LTE,228,3,49001,28205097,-1,7.9903,47.4654,1000,4,1,1705740588,1705763347,0
LTE,228,3,49001,28205099,-1,7.9898,47.463,1000,12,1,1705740710,1705763347,0
LTE,228,3,49001,28205079,-1,7.9901,47.4634,1000,1,1,1705740922,1705740922,0
LTE,228,3,49001,28205058,-1,7.9958,47.4618,1000,29,1,1705741211,1705833183,0
LTE,228,3,49001,28205098,-1,7.9969,47.4603,1000,14,1,1705741795,1705763347,0
